LINK_ID,F_NODE,T_NODE,L1,L2,L3,L4,L5,L6,CHK
3880757500,3880276800,3880280000,3880756800,3880757100,3880757900, , , ,1
3880757600,3880280100,3880276900,3880749000,3880749300, , , , ,1
3880757700,3880276900,3880280100,3880757000,3880758300, , , , ,1
3880757800,3880280200,3880280000,3880756800,3880757100,3880757400, , , ,1
3880757900,3880280000,3880280200,3880757800, , , , , ,2
3880758000,3880280300,3880279900,3880756600,3880756900, , , , ,1
3880758100,3880279900,3880280300,3880757200, , , , , ,1
3880758200,3880280400,3880280100,3880757000,3880757600, , , , ,1
3880758300,3880280100,3880280400,3880758200, , , , , ,2
3880758400,3880280500,3880156601,3880398103,3880398202, , , , ,1
3880758500,3880156601,3880280500,3880758700,3880759100, , , , ,1
3880758600,3880280600,3880280500,3880758400,3880759100, , , , ,1
3880758700,3880280500,3880280600,3880758900,3880759300, , , , ,1
3880758800,3880280700,3880280600,3880758600,3880759300, , , , ,1
3880758900,3880280600,3880280700,3880758800, , , , , ,2
3880759000,3880280800,3880280500,3880758400,3880758700, , , , ,1
3880759100,3880280500,3880280800,3880759000, , , , , ,2
3880759200,3880280900,3880280600,3880758600,3880758900, , , , ,1
3880759300,3880280600,3880280900,3880830000,3880830200,3880830400, , , ,1
3880759400,3880281100,3880156702,3880399104,3880399204, , , , ,1
3880759500,3880156702,3880281100,3880830800, , , , , ,1
3880759600,3880281900,3880281500,3880761400,3880761900,3880762700, , , ,1
3880759700,3880281500,3880281900,3880760200,3880760500,3880762500, , , ,1
3880759800,3880282000,3880281700,3880761800,3880762100, , , , ,1
3880759900,3880281700,3880282000,3880760400,3880760700, , , , ,1
3880760000,3880282100,3880281000,3880830600,3880760300, , , , ,1
3880760100,3880281000,3880282100,3880760600,3880762200, , , , ,1
3880760200,3880281900,3880281000,3880830600,3880760100, , , , ,1
3880760300,3880281000,3880281900,3880759600,3880760500,3880762500, , , ,1
3880760400,3880282000,3880281900,3880759600,3880760200,3880762500, , , ,1
3880760500,3880281900,3880282000,3880759800,3880760700, , , , ,1
3880760600,3880282100,3880282000,3880759800,3880760400, , , , ,1
3880760700,3880282000,3880282100,3880760000,3880762200, , , , ,1
3880760800,3880281300,3880281200,3880831000,3880761100, , , , ,1
3880760900,3880281200,3880281300,3880760800, , , , , ,2
3880761000,3880281400,3880281200,3880831000,3880760900, , , , ,1
3880761100,3880281200,3880281400,3880831200,3880761200, , , , ,1
3880761200,3880281400,3880157803,3880403902,3880404002,3880761500, , , ,1
3880761300,3880157803,3880281400,3880831200,3880761000, , , , ,1
3880761400,3880281500,3880157803,3880403902,3880404002,3880761300, , , ,1
3880761500,3880157803,3880281500,3880759700,3880761900,3880762700, , , ,1
3880761600,3880159200,3880044001,3880122202,3880122302, , , , ,1
3880761700,3880044001,3880159200,3880122004,3880122102,3880406701, , , ,1
3880761800,3880281700,3880281500,3880759700,3880761400,3880762700, , , ,1
3880761900,3880281500,3880281700,3880759900,3880762100, , , , ,1
3880762000,3880281800,3880281700,3880759900,3880761800, , , , ,1
3880762100,3880281700,3880281800,3880762300, , , , , ,1
3880762200,3880282100,3880281800,3880762000, , , , , ,1
3880762300,3880281800,3880282100,3880760000,3880760600, , , , ,1
3880762400,3880282400,3880281900,3880759600,3880760200,3880760500, , , ,1
3880762500,3880281900,3880282400,3880762600, , , , , ,1
3880762600,3880282400,3880281500,3880759700,3880761400,3880761900, , , ,1
3880762700,3880281500,3880282400,3880762400, , , , , ,1
3880762800,3880282700,3880158701,3880844901,3880403102,3880403402, , , ,1
3880762900,3880158701,3880282700,3880764600,3880765100,3880765300, , , ,1
3880768100,3880281600,3880284900,3880768200,3880769900,3880770900, , , ,1
3880764600,3880282700,3880156901,3880400903,3880401002, , , , ,1
3880764700,3880156901,3880282700,3880762800,3880765100,3880765300, , , ,1
3880764200,3880282600,3880158402,3880403702,3880403802, , , , ,1
3880764300,3880158402,3880282600,3880831600,3880831800, , , , ,1
3880764400,3880283100,3880041902,3880402103,3880402302, , , , ,1
3880764500,3880041902,3880283100,3880764400, , , , , ,2
3880763000,3880282300,3880282200,3880831400,3880763500, , , , ,1
3880763100,3880282200,3880282300,3880763300,3880763800, , , , ,1
3880763200,3880282500,3880282300,3880763000,3880763800, , , , ,1
3880763300,3880282300,3880282500,3880763400, , , , , ,1
3880763400,3880282500,3880282200,3880831400,3880763100, , , , ,1
3880763500,3880282200,3880282500,3880763200, , , , , ,1
3880763600,3880283700,3880042101,3880143902,3880144002, , , , ,1
3880763700,3880042101,3880283700,3880764900,3880766100, , , , ,1
3880763800,3880282300,3880158900,3880406301,3880406400,3880407100, , , ,1
3880763900,3880158900,3880282300,3880763000,3880763300, , , , ,1
3880764000,3880158801,3880158401,3880405402,3880405602, , , , ,1
3880764100,3880158401,3880158801,3880406302,3880406502, , , , ,1
3880764800,3880283800,3880283700,3880763600,3880766100, , , , ,1
3880764900,3880283700,3880283800,3880833600,3880834100, , , , ,1
3880765000,3880282800,3880282700,3880762800,3880764600,3880765300, , , ,1
3880765100,3880282700,3880282800,3880765000, , , , , ,2
3880765200,3880282900,3880282700,3880762800,3880764600,3880765100, , , ,1
3880765300,3880282700,3880282900,3880832200,3880832400,3880832700, , , ,1
3880765400,3880283000,3880041901,3880405002,3880405202, , , , ,1
3880765500,3880041901,3880283000,3880832600,3880832800, , , , ,1
3880765600,3880283600,3880283400,3880833400,3880765900, , , , ,1
3880765700,3880283400,3880283600,3880765600, , , , , ,2
3880765800,3880283500,3880283400,3880833400,3880765700, , , , ,1
3880765900,3880283400,3880283500,3880765800, , , , , ,2
3880766000,3880283900,3880283700,3880763600,3880764900, , , , ,1
3880766100,3880283700,3880283900,3880833900,3880766300, , , , ,1
3880766200,3880284100,3880283900,3880833900,3880766000, , , , ,1
3880766300,3880283900,3880284100,3880766200, , , , , ,2
3880766400,3880284200,3880284000,3880833800,3880834000, , , , ,1
3880766500,3880284000,3880284200,3880766400, , , , , ,2
3880766600,3880284300,3880042201,3880396102,3880396502, , , , ,1
3880766700,3880042201,3880284300,3880766600, , , , , ,2
3880766800,3880284400,3880042102,3880833700,3880144102,3880144202, , , ,1
3880766900,3880042102,3880284400,3880767100,3880769100,3880770500, , , ,1
3880767000,3880284500,3880284400,3880766800,3880769100,3880770500, , , ,1
3880767100,3880284400,3880284500,3880767300,3880768900,3880771100, , , ,1
3880767200,3880284600,3880284500,3880767000,3880768900,3880771100, , , ,1
3880767300,3880284500,3880284600,3880767500,3880834900,3880835300, , , ,1
3880767400,3880284700,3880284600,3880767200,3880834900,3880835300, , , ,1
3880767500,3880284600,3880284700,3880834300,3880767700,3880768700, , , ,1
3880767600,3880284800,3880284700,3880834300,3880767400,3880768700, , , ,1
3880767700,3880284700,3880284800,3880767800,3880771900, , , , ,1
3880767800,3880284800,3880281600,3880832100,3880768100,3880770100, , , ,1
3880767900,3880281600,3880284800,3880767600,3880771900, , , , ,1
3880768000,3880284900,3880281600,3880832100,3880767900,3880770100, , , ,1
3880768200,3880284900,3880042001,3880143702,3880143802, , , , ,1
3880768300,3880042001,3880284900,3880768000,3880769900,3880770900, , , ,1
3880768400,3880285200,3880285100,3880770300,3880770700,3880834600, , , ,1
3880768500,3880285100,3880285200,3880768600,3880771700,3880835100, , , ,1
3880768600,3880285200,3880284700,3880834300,3880767400,3880767700, , , ,1
3880768700,3880284700,3880285200,3880768400,3880771700,3880835100, , , ,1
3880768800,3880285300,3880284500,3880767000,3880767300,3880771100, , , ,1
3880768900,3880284500,3880285300,3880769000,3880769300, , , , ,1
3880769000,3880285300,3880284400,3880766800,3880767100,3880770500, , , ,1
3880769100,3880284400,3880285300,3880768800,3880769300, , , , ,1
3880769200,3880285400,3880285300,3880768800,3880769000, , , , ,1
3880769300,3880285300,3880285400,3880769400,3880834800, , , , ,1
3880769400,3880285400,3880285000,3880834200,3880834400,3880769700, , , ,1
3880769500,3880285000,3880285400,3880769200,3880834800, , , , ,1
3880769600,3880285500,3880285000,3880834200,3880834400,3880769500, , , ,1
3880769700,3880285000,3880285500,3880769800,3880770000, , , , ,1
3880769800,3880285500,3880284900,3880768000,3880768200,3880770900, , , ,1
3880769900,3880284900,3880285500,3880769600,3880770000, , , , ,1
3880770000,3880285500,3880281600,3880832100,3880768100,3880767900, , , ,1
3880770100,3880281600,3880285500,3880769600,3880769800, , , , ,1
3880770200,3880285600,3880285100,3880768500,3880770700,3880834600, , , ,1
3880770300,3880285100,3880285600,3880770400,3880771300, , , , ,1
3880770400,3880285600,3880284400,3880766800,3880767100,3880769100, , , ,1
3880770500,3880284400,3880285600,3880770200,3880771300, , , , ,1
3880770600,3880285700,3880285100,3880768500,3880770300,3880834600, , , ,1
3880770700,3880285100,3880285700,3880770800,3880772300, , , , ,1
3880770800,3880285700,3880284900,3880768000,3880768200,3880769900, , , ,1
3880770900,3880284900,3880285700,3880770600,3880772300, , , , ,1
3880771000,3880285800,3880284500,3880767000,3880767300,3880768900, , , ,1
3880771100,3880284500,3880285800,3880771200,3880771500, , , , ,1
3880771200,3880285800,3880285600,3880770200,3880770400, , , , ,1
3880771300,3880285600,3880285800,3880771000,3880771500, , , , ,1
3880771400,3880285900,3880285800,3880771000,3880771200, , , , ,1
3880771500,3880285800,3880285900,3880835000,3880835200, , , , ,1
3880771600,3880286000,3880285200,3880768400,3880768600,3880835100, , , ,1
3880771700,3880285200,3880286000,3880771800,3880772100, , , , ,1
3880773000,3880286900,3880286700,3880772600,3880772900, , , , ,1
3880773100,3880286700,3880286900,3880773000, , , , , ,2
3880773200,3880287000,3880004700,3880843701,3880105300,3880116100, , , ,1
3880773300,3880004700,3880287000,3880773500,3880773700, , , , ,1
3880773400,3880287100,3880287000,3880773200,3880773700, , , , ,1
3880773500,3880287000,3880287100,3880773400, , , , , ,2
3880773600,3880287200,3880287000,3880773200,3880773500, , , , ,1
3880773700,3880287000,3880287200,3880773600, , , , , ,2
3880773800,3880287500,3880287400,3880835800,3880774300, , , , ,1
3880773900,3880287400,3880287500,3880836500,3880774100, , , , ,1
3880774000,3880287600,3880287500,3880836500,3880773800, , , , ,1
3880774100,3880287500,3880287600,3880775300, , , , , ,1
3880774200,3880287700,3880287400,3880835800,3880773900, , , , ,1
3880774300,3880287400,3880287700,3880836000,3880774500,3880775900, , , ,1
3880774400,3880287800,3880287700,3880836000,3880774200,3880775900, , , ,1
3880774500,3880287700,3880287800,3880774700,3880775700, , , , ,1
3880774600,3880287900,3880287800,3880774400,3880775700, , , , ,1
3880774700,3880287800,3880287900,3880836300,3880774900, , , , ,1
3880774800,3880288000,3880287900,3880836300,3880774600, , , , ,1
3880774900,3880287900,3880288000,3880775100, , , , , ,1
3880775000,3880288100,3880288000,3880774800, , , , , ,1
3880775100,3880288000,3880288100,3880836200,3880775500, , , , ,1
3880775200,3880288400,3880287600,3880774000, , , , , ,1
3880775300,3880287600,3880288400,3880776200,3880776500, , , , ,1
3880775400,3880288200,3880288100,3880836200,3880775000, , , , ,1
3880775500,3880288100,3880288200,3880775600,3880776100,3880776700, , , ,1
3880775600,3880288200,3880287800,3880774400,3880774700, , , , ,1
3880775700,3880287800,3880288200,3880775400,3880776100,3880776700, , , ,1
3880775800,3880288300,3880287700,3880836000,3880774200,3880774500, , , ,1
3880775900,3880287700,3880288300,3880836400,3880776000,3880776300, , , ,1
3880776000,3880288300,3880288200,3880775400,3880775600,3880776700, , , ,1
3880776100,3880288200,3880288300,3880836400,3880775800,3880776300, , , ,1
3880776200,3880288400,3880288300,3880836400,3880775800,3880776000, , , ,1
3880776300,3880288300,3880288400,3880775200,3880776500, , , , ,1
3880776400,3880288500,3880288400,3880775200,3880776200, , , , ,1
3880776500,3880288400,3880288500,3880776600,3880776900, , , , ,1
3880776600,3880288500,3880288200,3880775400,3880775600,3880776100, , , ,1
3880776700,3880288200,3880288500,3880776400,3880776900, , , , ,1
3880776800,3880288600,3880288500,3880776400,3880776600, , , , ,1
3880776900,3880288500,3880288600,3880776800, , , , , ,2
3880777000,3880288800,3880288700,3880836600,3880777300, , , , ,1
3880777100,3880288700,3880288800,3880777000, , , , , ,2
3880777200,3880288900,3880288700,3880836600,3880777100, , , , ,1
3880777300,3880288700,3880288900,3880777500,3880778700, , , , ,1
3880777400,3880289000,3880288900,3880777200,3880778700, , , , ,1
3880777500,3880288900,3880289000,3880779100,3880777600, , , , ,1
3880777600,3880289000,3880044600,3880119701,3880120200,3880120600, , , ,1
3880777700,3880044600,3880289000,3880779100,3880777400, , , , ,1
3880777800,3880289100,3880044201,3880119702,3880119802, , , , ,1
3880777900,3880044201,3880289100,3880778900,3880778100, , , , ,1
3880778000,3880289200,3880289100,3880778900,3880777800, , , , ,1
3880778100,3880289100,3880289200,3880779500,3880778300, , , , ,1
3880778200,3880289300,3880289200,3880779500,3880778000, , , , ,1
3880778300,3880289200,3880289300,3880780100,3880778500, , , , ,1
3880778400,3880289400,3880289300,3880780100,3880778200, , , , ,1
3880778500,3880289300,3880289400,3880779900,3880778600, , , , ,1
3880778600,3880289400,3880288900,3880777200,3880777500, , , , ,1
3880778700,3880288900,3880289400,3880779900,3880778400, , , , ,1
3880778800,3880289500,3880289100,3880777800,3880778100, , , , ,1
1960098100,1960041200,1960040800,1960095400,1960096100,1960098300, , , ,1
1960096100,1960040800,1960040400,1960094900,1960095500,1960096400, , , ,1
1960096200,1960040400,1960040800,1960095400,1960098200,1960098300, , , ,1
1960096300,1960041400,1960040400,1960094900,1960095500,1960096200, , , ,1
1960096400,1960040400,1960041400,1960100200,1960100400,1960098500, , , ,1
1960096500,1960040900,1960040500,1960096700,1960096900, , , , ,1
1960096600,1960040500,1960040900,1960095700,1960098600,1960098800, , , ,1
1960096700,1960040500,1960041000,1960097500,1960099000,1960099100, , , ,1
1960096800,1960041000,1960040500,1960096600,1960096900, , , , ,1
1960096900,1960040500,1960041500,1960098900,1960100600,1960100700, , , ,1
1960097000,1960041500,1960040500,1960096600,1960096700, , , , ,1
1960097100,1960041100,1960040600,1960093501,1960097301, , , , ,1
1960097800,1960041100,1960040700,1960092800,1960097600, , , , ,1
1960098200,1960040800,1960041200,1960099600,1960099700, , , , ,1
1960098300,1960040800,1960041600,1960100100,1960100900, , , , ,1
1960098400,1960041600,1960040800,1960095400,1960096100,1960098200, , , ,1
1960098500,1960041400,1960040900,1960095700,1960098800,1960096500, , , ,1
1960103200,1960043200,1960042200,1960103100, , , , , ,2
1960110700,1960045100,1960044800,1960109000,1960109500,1960110900, , , ,1
1960110800,1960044800,1960045100,1960108400,1960112000,1960112200, , , ,1
1960110900,1960044800,1960045800,1960111000, , , , , ,2
1960111000,1960045800,1960044800,1960109000,1960109500,1960110800, , , ,1
3860008300,3880010500,3860004400,3860008400, , , , , ,2
3860008400,3860004400,3880010500,3880022900, , , , , ,1
3880569600,3880206800,3880206700,3880795600,3880569400, , , , ,1
3880569700,3880206700,3880206800,3880569800,3880570000, , , , ,1
3880007301,3880002600,3880046300,3880836100,3880007302, , , , ,1
3880007302,3880046300,3880003700,3880835900,3880008700,3880119201, , , ,1
3880007401,3880046300,3880002600,3880005003,3880005900, , , , ,1
3880007402,3880003700,3880046300,3880836100,3880007401, , , , ,1
3880007500,3880003000,3880003600,3880007200,3880008601, , , , ,1
3880007600,3880003600,3880003000,3880006000,3880006800, , , , ,1
3880007900,3880004000,3880003200,3880841800,3880009800, , , , ,1
3880008000,3880003200,3880004000,3880009300, , , , , ,1
3880021100,3880009400,3880009600,3880021901,3880112800, , , , ,1
3880021200,3880009600,3880009400,3880020603,3880146000, , , , ,1
3880021300,3880009500,3880009700,3880022810,3880592700, , , , ,1
3880021400,3880009700,3880009500,3880104600,3880593100, , , , ,1
3880021501,3880010304,3880008800,3880019600,3880025001, , , , ,1
3880021502,3880010303,3880010304,3880021501, , , , , ,1
3880021503,3880010302,3880010303,3880021502, , , , , ,1
3880021504,3880010301,3880010302,3880021503, , , , , ,1
3880022713,3880009708,3880009701,3880022710, , , , , ,1
3880022714,3880009702,3880009709,3880595700,3880022715, , , , ,1
3880022715,3880009709,3880009708,3880595500,3880022713, , , , ,1
3880112702,3880010001,3880054500,3880801300,3880145601, , , , ,1
3880112800,3880009600,3880053500,3880113000, , , , , ,1
3880122104,3880158000,3880045200,3880121701,3880121800,3880401400, , , ,1
